Year,Month_No,Month,Round,State,Station Code,Station Name,DO,pH,BOD
2024,2,February,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),10.2,8.39,4.6
2024,3,March,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),9.4,8.31,4.4
2024,3,March,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.2,7.96,4.8
2024,4,April,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),7.8,7.98,4.0
2024,4,April,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),7.2,8.35,4.4
2024,5,May,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),6.8,8.31,5.4
2024,5,May,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),7.3,8.31,4.8
2024,6,June,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),7.2,8.29,4.5
2024,6,June,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),6.3,8.34,4.8
2024,7,July,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),6.0,8.25,4.5
2024,7,July,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),5.6,8.01,4.7
2024,8,August,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),6.2,7.81,4.6
2024,8,August,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),6.4,7.86,4.5
2024,9,September,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),6.3,7.8,4.4
2024,9,September,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),6.4,7.96,4.6
2024,10,October,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),6.6,7.98,3.6
2024,10,October,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),6.7,8.18,3.6
2024,11,November,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),7.8,7.8,3.4
2024,11,November,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),8.0,8.3,3.3
2024,12,December,1,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),9.1,8.4,3.1
2024,12,December,2,Uttar Pradesh,1068,KANPUR D/S (JAJMAU PUMPING STATION),9.6,8.3,3.2
2014,1,January,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.8,8.65,3.3
2014,2,February,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",8.6,8.6,4.0
2014,3,March,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",8.2,8.58,4.2
2014,4,April,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",8.0,8.6,4.4
2014,5,May,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.8,8.62,4.2
2014,6,June,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.3,8.62,4.3
2014,7,July,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.8,8.68,4.0
2014,8,August,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.9,8.55,3.4
2014,9,September,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.8,8.2,3.6
2014,10,October,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.4,8.3,3.8
2014,11,November,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.8,8.55,3.9
2017,1,January,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.7,8.5,4.8
2017,2,February,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.7,8.54,4.6
2017,3,March,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.5,8.55,4.8
2017,4,April,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.3,8.59,5.2
2017,5,May,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.1,8.74,5.4
2017,6,June,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.9,8.75,5.6
2017,7,July,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.7,8.54,5.3
2017,8,August,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.4,8.42,5.2
2017,9,September,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.0,8.2,5.0
2017,10,October,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.8,8.52,5.2
2017,11,November,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.6,8.5,5.4
2017,12,December,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.4,8.14,4.2
2018,1,January,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.5,8.2,4.7
2018,2,February,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",8.2,8.22,4.0
2018,3,March,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.9,8.2,4.4
2018,4,April,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",8.2,8.22,4.2
2018,5,May,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.1,8.25,4.8
2018,6,June,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.8,8.22,5.0
2018,7,July,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.0,8.27,4.8
2018,8,August,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.7,8.22,4.4
2018,9,September,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.5,8.16,4.4
2018,10,October,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.6,8.25,4.2
2019,1,January,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.3,8.2,3.9
2019,2,February,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.4,8.2,3.3
2019,3,March,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.4,8.2,3.6
2019,4,April,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.5,8.2,3.6
2019,5,May,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.5,8.2,3.5
2019,6,June,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.6,8.3,3.6
2021,1,January,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.4,8.4,3.7
2021,1,January,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.8,8.5,3.8
2021,2,February,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",8.4,8.2,3.5
2021,2,February,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",8.8,8.26,3.7
2021,3,March,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.7,8.18,4.2
2021,3,March,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",8.0,8.25,3.8
2021,4,April,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.5,8.3,4.3
2021,4,April,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.7,8.27,4.0
2021,5,May,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.5,8.31,4.2
2021,5,May,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.6,8.34,4.4
2021,6,June,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.2,8.29,4.0
2021,6,June,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.4,8.32,4.3
2021,7,July,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.8,8.29,4.2
2021,7,July,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.2,8.34,4.0
2021,8,August,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.3,7.79,4.3
2021,8,August,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.6,7.68,3.8
2021,9,September,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.0,7.68,3.8
2021,9,September,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.3,7.65,4.0
2021,10,October,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.4,7.38,3.8
2021,10,October,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.6,7.42,3.6
2021,11,November,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.4,7.56,4.0
2021,11,November,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.0,7.81,3.7
2021,12,December,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.5,7.92,3.7
2021,12,December,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",8.6,7.98,3.4
2023,1,January,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.8,7.98,3.8
2023,1,January,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",8.0,7.92,4.0
2023,2,February,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.5,7.96,4.2
2023,2,February,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",8.2,7.94,4.5
2023,3,March,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.2,7.82,4.4
2023,3,March,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.3,7.88,4.5
2023,4,April,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.0,7.78,4.3
2023,4,April,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.2,7.75,4.4
2023,5,May,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.8,7.73,4.4
2023,5,May,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.0,7.7,4.6
2023,6,June,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.5,7.65,4.6
2023,6,June,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.7,7.88,4.7
2023,7,July,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.8,7.72,4.4
2023,7,July,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.0,7.66,4.5
2023,8,August,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.7,7.65,4.6
2023,8,August,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.9,7.68,4.4
2023,9,September,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.5,7.68,4.6
2023,9,September,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.5,7.72,4.5
2023,10,October,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.7,7.73,4.0
2023,10,October,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.9,7.82,3.8
2023,11,November,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.2,7.84,3.6
2023,11,November,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.3,7.75,3.7
2023,12,December,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.4,7.82,3.6
2023,12,December,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.6,7.85,3.5
2024,1,January,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.4,7.9,3.7
2024,1,January,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.6,7.92,3.5
2024,2,February,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.5,7.94,3.6
2024,2,February,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.4,7.89,3.8
2024,3,March,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.5,7.86,3.6
2024,3,March,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.6,7.88,3.5
2024,4,April,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.3,7.78,3.5
2024,4,April,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.1,7.74,3.7
2024,5,May,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.7,7.75,3.8
2024,5,May,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.8,7.78,3.7
2024,6,June,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.8,7.82,3.7
2024,6,June,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.7,7.75,3.8
2024,7,July,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.0,7.85,3.5
2024,7,July,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.7,7.76,3.7
2024,8,August,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.6,7.66,3.7
2024,8,August,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.4,7.64,3.8
2024,9,September,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.6,7.66,3.7
2024,9,September,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.4,7.65,3.8
2024,10,October,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.7,7.65,3.5
2024,10,October,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.8,7.68,3.5
2024,11,November,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.0,7.78,3.4
2024,11,November,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.5,7.86,3.6
2024,12,December,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.4,7.82,3.7
2024,12,December,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.7,7.88,3.5
2014,1,January,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.7,8.01,2.4
2014,2,February,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.7,8.24,2.5
2014,3,March,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.7,8.28,2.5
2014,5,May,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.9,8.36,2.4
2015,1,January,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.3,8.32,2.4
2015,2,February,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.1,8.55,2.3
2015,3,March,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.0,8.76,2.0
2015,4,April,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.4,8.18,2.4
2015,5,May,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.2,8.36,2.7
2015,6,June,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.8,8.59,2.9
2015,7,July,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.2,8.76,2.8
2015,8,August,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.7,9.15,2.6
2015,9,September,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.2,9.08,2.5
2015,10,October,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.0,8.9,2.4
2015,12,December,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.4,7.86,2.1
2016,1,January,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.6,8.25,2.0
2017,1,January,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.9,7.5,2.1
2017,2,February,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.0,8.46,2.6
2017,3,March,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.0,8.01,1.8
2017,4,April,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.9,8.43,2.0
2017,5,May,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.3,8.2,2.0
2017,6,June,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.4,8.3,2.5
2017,7,July,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.2,7.98,2.6
2017,8,August,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.7,7.82,2.4
2017,9,September,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.5,7.76,2.2
2017,10,October,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.2,8.0,2.6
2017,12,December,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.2,7.52,1.9
2020,8,August,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",5.8,7.5,2.2
2020,9,September,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",5.6,7.5,2.0
2020,9,September,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.0,7.8,1.6
2021,1,January,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.6,8.0,1.4
2021,1,January,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.9,7.8,2.0
2021,2,February,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.9,7.8,1.2
2021,2,February,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.7,7.98,1.4
2021,3,March,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.4,7.82,1.2
2021,3,March,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",10.0,7.82,2.3
2021,4,April,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.3,8.21,1.6
2021,4,April,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.2,8.17,1.2
2021,5,May,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.9,8.1,1.6
2021,5,May,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.3,7.13,1.2
2021,6,June,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.6,7.84,1.3
2021,6,June,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.2,8.18,1.5
2021,7,July,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.0,7.75,1.8
2021,7,July,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",6.0,7.05,4.0
2021,8,August,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",5.5,8.06,2.3
2021,8,August,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",6.1,7.94,2.2
2021,9,September,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",6.8,7.94,1.7
2021,9,September,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.3,8.02,1.5
2021,10,October,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",5.0,7.91,2.9
2021,10,October,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",6.0,7.57,2.7
2021,11,November,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",6.1,7.91,2.5
2021,11,November,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.9,8.1,1.6
2021,12,December,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.8,7.74,1.9
2021,12,December,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.8,8.42,1.3
2022,1,January,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.4,8.47,1.7
2022,2,February,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",10.4,8.2,1.0
2022,2,February,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",10.0,7.86,1.0
2022,3,March,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.0,7.77,1.3
2022,3,March,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.5,7.77,1.0
2022,4,April,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",9.6,8.13,1.0
2022,4,April,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.1,7.95,1.9
2022,5,May,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.2,8.13,1.6
2022,6,June,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.1,7.94,2.0
2022,7,July,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.0,7.56,2.1
2022,7,July,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.0,8.29,1.3
2022,8,August,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",6.3,7.14,2.9
2022,8,August,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",5.7,7.58,2.9
2022,9,September,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",6.9,7.21,1.7
2022,9,September,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",6.0,7.41,2.1
2022,10,October,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.0,7.83,1.6
2022,10,October,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.6,7.54,1.9
2022,11,November,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.1,7.41,1.9
2022,11,November,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.1,7.84,1.7
2022,12,December,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.3,7.98,1.0
2024,1,January,1,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.2,7.5,2.0
2024,1,January,2,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.7,7.64,1.5
2024,2,February,2,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.5,7.43,1.4
2024,3,March,1,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.8,7.63,1.0
2024,3,March,2,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.8,7.54,1.0
2024,4,April,1,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.8,7.64,1.5
2024,4,April,2,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.9,7.73,1.5
2024,5,May,1,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",8.5,7.55,1.8
2024,5,May,2,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",8.7,7.55,1.8
2024,6,June,1,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.7,7.59,1.3
2024,6,June,2,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.7,7.59,1.3
2024,7,July,1,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.4,7.56,1.2
2024,7,July,2,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.3,7.58,1.2
2024,8,August,1,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",6.0,7.75,1.9
2024,8,August,2,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.2,7.5,1.8
2024,9,September,1,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",6.3,7.4,1.9
2024,9,September,2,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",6.4,7.55,1.0
2024,10,October,1,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",6.9,7.62,2.0
2024,10,October,2,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.1,7.8,1.0
2024,11,November,1,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",7.5,7.68,1.2
2024,11,November,2,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",8.1,7.41,1.2
2024,12,December,1,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",8.0,7.75,1.5
2024,12,December,2,Bihar,1077,"KURJI AT DIGHA GHAT, U/S PATNA",8.5,7.7,2.5
2014,1,January,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",8.4,8.14,2.7
2014,2,February,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",9.3,8.15,2.7
2014,3,March,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",8.1,8.22,2.7
2014,5,May,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.6,8.28,2.6
2014,6,June,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.7,7.64,2.7
2014,7,July,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.8,7.82,2.7
2014,8,August,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.6,7.79,2.8
2014,9,September,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.4,8.12,2.7
2014,10,October,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.8,7.89,2.7
2014,11,November,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.7,7.88,2.7
