Actual_DO,Actual_pH,Actual_BOD,Predicted_DO,Predicted_pH,Predicted_BOD,Actual_WQI,Predicted_WQI,Actual_Category,Predicted_Category
10.3,7.92,1.0,10.00407,7.810357,1.0073256,100.0,100.0,Excellent,Excellent
10.4,7.87,1.0,10.006066,7.8156633,1.0035561,100.0,100.0,Excellent,Excellent
10.3,7.98,1.0,10.0531025,7.8012834,0.9959475,100.0,100.0,Excellent,Excellent
10.3,7.93,1.0,10.016518,7.826384,0.99392736,100.0,100.0,Excellent,Excellent
10.3,7.93,1.0,10.028921,7.8170214,0.99265254,100.0,100.0,Excellent,Excellent
10.1,7.77,1.0,10.033957,7.816711,0.9892436,100.0,100.0,Excellent,Excellent
10.1,7.81,1.0,10.005509,7.790423,0.9936948,100.0,100.0,Excellent,Excellent
8.9,7.65,2.4,8.7025385,7.8557644,1.9053967,87.3142857142857,88.41275,Good,Good
8.8,7.4,2.6,8.526383,7.7888384,2.0665534,86.68571428571428,86.85187,Good,Good
8.8,8.1,2.8,8.339226,7.7188325,2.139955,82.4857142857143,85.775696,Good,Good
8.6,8.0,2.8,8.415439,8.041708,2.546839,81.91428571428573,82.331696,Good,Good
9.0,8.2,2.8,8.295309,8.005198,2.5829496,83.05714285714286,81.67086,Good,Good
9.0,8.1,2.8,8.623083,8.104007,2.565722,83.4857142857143,82.989624,Good,Good
9.4,7.4,2.4,8.594696,8.088302,2.6647105,90.88571428571427,82.32107,Excellent,Good
9.2,7.9,2.4,9.408904,7.553658,2.130836,87.74285714285713,91.88669,Good,Excellent
9.8,8.3,2.4,8.84953,7.927868,2.254016,89.02857142857142,86.74698,Good,Good
9.6,8.0,2.2,9.268017,8.059011,2.3020294,90.51428571428572,87.98929,Excellent,Good
9.8,8.1,2.2,8.9493685,8.01543,2.2855113,91.08571428571429,86.68193,Excellent,Good
9.8,8.3,2.0,9.079586,8.049049,2.28499,91.42857142857143,87.19207,Excellent,Good
7.3,7.58,1.3,7.72293,7.724097,1.7591112,86.21428571428571,84.95672,Good,Good
7.7,7.58,1.5,6.962833,7.6771317,1.9745494,87.0142857142857,80.06487,Good,Good
7.9,7.12,1.7,7.399895,7.696826,1.8824201,88.78571428571429,82.71856,Good,Good
7.2,7.26,1.9,7.6558385,7.7246294,2.111752,83.48571428571428,82.50313,Good,Good
7.7,7.59,1.5,7.274327,7.6943045,2.1270783,86.97142857142858,80.63358,Good,Good
7.8,7.63,1.0,7.4087896,7.6574974,1.869705,90.3,83.00787,Excellent,Good
7.0,7.62,1.6,7.4665627,7.5473094,1.4048848,82.74285714285713,86.5579,Good,Good
8.0,7.39,2.1,7.21332,7.5394287,1.5728505,85.72857142857143,84.317665,Good,Good
8.2,8.13,1.2,7.429686,7.5073853,1.6550453,88.95714285714286,85.043655,Good,Good
8.3,7.51,1.1,7.681335,7.680182,1.5266331,92.71428571428572,86.33181,Excellent,Good
7.9,7.6,1.7,7.573099,7.547732,1.4701571,86.72857142857143,86.69713,Good,Good
8.0,8.25,1.0,7.4552474,7.558222,1.5909531,88.64285714285714,85.33814,Good,Good
7.8,7.35,1.0,7.54062,7.5883493,1.4882659,91.5,86.252014,Excellent,Good
8.0,7.46,1.6,7.5104275,7.5777316,1.5396945,88.42857142857142,85.837975,Good,Good
8.0,7.85,1.6,7.5992136,7.59236,1.6432827,86.75714285714287,85.59769,Good,Good
7.6,7.38,1.6,7.4894524,7.5850515,1.5232759,86.77142857142857,85.80024,Good,Good
7.4,7.36,2.0,7.4813337,7.5812936,1.6765199,83.45714285714286,84.85629,Good,Good
7.7,7.54,1.3,7.3729086,7.563019,1.8164027,88.38571428571429,83.55319,Good,Good
7.0,7.81,1.4,7.410377,7.493931,1.4153016,83.12857142857142,86.44324,Good,Good
7.3,7.48,1.3,7.1408615,7.55056,1.5172356,86.64285714285714,84.24136,Good,Good
8.2,7.81,1.5,7.2599397,7.4960175,1.4442868,88.52857142857142,85.508194,Good,Good
7.5,7.41,1.5,7.4515357,7.5421424,1.4427282,86.74285714285713,86.27784,Good,Good
7.6,7.85,1.2,7.3699646,7.4957924,1.4987124,87.15714285714286,85.73273,Good,Good
7.9,7.62,1.0,7.2968254,7.5625405,1.4519787,90.84285714285714,85.361374,Excellent,Good
7.3,7.63,1.2,7.2283993,7.688329,1.6108634,86.6,83.52683,Good,Good
7.5,7.66,1.7,7.137045,7.6510034,1.6549827,84.47142857142858,82.96532,Good,Good
7.8,7.54,1.1,7.3611903,7.6120915,1.7037749,90.08571428571429,83.96005,Excellent,Good
7.3,7.72,1.5,7.3462143,7.590805,1.5565022,84.41428571428571,84.86004,Good,Good
7.3,7.85,2.2,7.2231245,7.6155014,1.6277328,79.65714285714286,83.711365,Good,Good
7.6,7.64,1.4,7.2026577,7.6000185,1.726038,86.85714285714285,83.085556,Good,Good
7.1,7.64,2.0,7.3100452,7.5886455,1.5580995,80.75714285714285,84.67887,Good,Good
7.1,7.64,2.0,7.182859,7.582855,1.7355297,80.75714285714285,83.00317,Good,Good
7.2,7.5,1.5,7.178558,7.5606904,1.712534,84.85714285714286,83.21463,Good,Good
6.4,7.41,1.5,7.1913877,7.5378566,1.5496384,81.24285714285713,84.35401,Good,Good
8.3,8.01,1.7,6.750345,7.557077,1.7043109,86.97142857142858,81.1384,Good,Good
7.8,7.42,1.9,7.678283,7.708648,1.5152634,85.8,86.26277,Good,Good
7.0,7.4,1.1,7.5351768,7.6992054,1.7013563,86.68571428571428,84.47115,Good,Good
7.2,7.72,1.5,6.974334,7.677641,1.880641,83.91428571428571,80.68365,Good,Good
7.5,7.77,1.5,7.1194634,7.69515,1.8419098,85.2,81.56664,Good,Good
7.6,7.53,1.1,7.3494453,7.702182,1.7495313,89.12857142857143,83.24069,Good,Good
7.9,7.9,1.7,7.271521,7.671469,1.7339128,85.44285714285714,83.07641,Good,Good
7.8,7.47,1.4,7.509963,7.6797466,1.6199851,88.58571428571429,84.91671,Good,Good
7.8,7.79,1.9,7.475136,7.6460543,1.7122681,84.21428571428571,84.33327,Good,Good
7.8,7.79,1.9,7.353848,7.619799,1.6402423,84.21428571428571,84.27151,Good,Good
7.6,7.96,1.1,7.3103943,7.5803,1.5870197,87.28571428571428,84.542854,Good,Good
7.8,7.81,1.6,7.3008275,7.690571,1.4517441,85.92857142857142,84.83409,Good,Good
8.3,8.07,1.8,7.3524055,7.6031036,1.5471222,86.11428571428571,84.89457,Good,Good
8.0,7.61,1.9,7.5826397,7.691819,1.4951339,85.98571428571428,85.977455,Good,Good
8.4,7.46,1.0,8.00809,7.6725364,1.5843116,94.02857142857142,87.65229,Excellent,Good
7.1,7.68,1.2,7.937073,7.650595,1.5529307,85.38571428571429,87.57951,Good,Good
7.5,7.59,1.6,7.0856647,7.689417,1.7668589,85.37142857142857,81.87253,Good,Good
7.8,7.64,1.6,7.42825,7.6273317,1.7545342,86.65714285714284,83.925476,Good,Good
7.9,7.62,2.0,7.5070252,7.619654,1.6904011,84.84285714285714,84.73706,Good,Good
8.1,7.78,2.3,7.476227,7.566886,1.7146987,83.35714285714286,84.66343,Good,Good
7.7,7.53,2.0,7.4824305,7.553696,1.7157831,84.22857142857143,84.74448,Good,Good
7.7,7.53,2.0,7.4483194,7.5585136,1.7721289,84.22857142857143,84.215195,Good,Good
7.1,7.58,1.7,7.433243,7.5156217,1.7545351,82.81428571428572,84.4292,Good,Good
7.8,7.8,2.0,7.274941,7.5285406,1.6529043,83.57142857142857,84.19211,Good,Good
7.2,7.34,1.3,7.375782,7.541049,1.6403427,86.74285714285715,84.71807,Good,Good
8.7,7.98,1.9,7.309622,7.4933906,1.5164962,87.89999999999999,85.3346,Good,Good
8.3,7.34,1.3,8.049848,7.8120513,1.547905,92.24285714285715,87.48159,Excellent,Good
7.4,7.43,1.4,7.578948,7.6437225,1.8408997,86.75714285714285,84.09054,Good,Good
6.9,7.65,2.7,7.273569,7.6409664,1.8164326,75.5142857142857,82.72226,Good,Good
7.1,7.6,1.4,7.0962944,7.590502,2.0385075,84.52857142857142,80.71971,Good,Good
7.0,7.65,2.2,7.026412,7.6557865,1.8269655,79.0142857142857,81.35976,Good,Good
7.9,7.74,1.0,7.2615147,7.609962,1.9141105,90.32857142857142,82.20879,Excellent,Good
7.5,7.39,2.4,7.4583364,7.6365356,1.5252252,81.42857142857142,85.41232,Good,Good
7.1,7.59,1.3,7.353506,7.5998607,1.975066,85.17142857142858,82.346306,Good,Good
7.0,7.47,1.6,7.1027045,7.6205497,1.6878918,83.38571428571429,82.72668,Good,Good
7.7,7.89,1.6,7.1566515,7.603475,1.7760646,85.08571428571429,82.54055,Good,Good
8.8,7.8,1.1,7.4848695,7.6464806,1.6133685,93.97142857142859,84.97351,Excellent,Good
8.3,7.97,1.5,7.832103,7.658269,1.4580445,88.34285714285716,87.591095,Good,Good
7.2,7.41,1.1,7.2444925,7.611278,1.6231607,87.64285714285714,83.86374,Good,Good
7.8,7.72,2.1,7.232072,7.560785,1.5546377,83.31428571428572,84.42918,Good,Good
7.2,7.59,1.0,7.405425,7.54467,1.7096714,87.47142857142858,84.4348,Good,Good
7.6,7.62,1.2,7.092765,7.597732,1.5747906,88.14285714285714,83.45338,Good,Good
7.5,7.73,1.5,7.311776,7.5642295,1.5077884,85.37142857142857,85.094025,Good,Good
7.4,7.49,2.6,7.3012295,7.5698447,1.5608345,79.30000000000001,84.69895,Good,Good
7.4,7.74,1.2,7.126474,7.485713,1.883953,86.62857142857143,82.247025,Good,Good
9.6,7.7,1.3,7.22212,7.5565853,1.4743963,97.2,84.87886,Excellent,Good
7.3,7.42,2.5,8.361387,7.6406345,1.3596728,79.7,90.90333,Good,Excellent
7.4,7.28,1.8,7.437969,7.5941615,1.6053429,85.0,85.01138,Good,Good
7.7,7.36,1.0,7.6058545,7.6745033,1.9311477,90.95714285714286,83.55167,Excellent,Good
7.6,7.28,2.6,7.4894104,7.5756426,1.5721736,81.19999999999999,85.546974,Good,Good
7.4,7.69,2.3,7.5072694,7.6686106,2.118278,80.24285714285715,81.96121,Good,Good
7.4,7.7,1.4,7.363967,7.5583277,1.8767872,85.6,83.166275,Good,Good
7.5,7.87,1.8,7.2955513,7.576543,1.6341746,82.97142857142858,84.20181,Good,Good
7.6,7.8,1.8,7.396786,7.51824,1.6172957,83.77142857142857,85.059135,Good,Good
7.8,7.48,1.8,7.367432,7.5343018,1.621378,86.14285714285714,84.81903,Good,Good
7.3,7.78,1.1,7.4872813,7.5150557,1.6208761,86.55714285714285,85.50377,Good,Good
10.0,7.86,1.5,7.163969,7.5702963,1.507,97.31428571428572,84.333725,Excellent,Good
8.6,7.41,2.0,8.884111,7.7257605,1.4084792,89.24285714285713,92.85928,Good,Excellent
8.2,7.6,1.4,7.413944,7.491722,1.3983064,90.02857142857142,86.5725,Excellent,Good
7.6,7.4,1.2,7.5225263,7.50287,1.3848037,89.08571428571427,87.14865,Good,Good
7.2,6.8,1.2,7.4085655,7.4737973,1.3985056,87.94285714285714,86.62124,Good,Good
7.0,7.6,1.1,7.4347854,7.2658796,1.3529668,85.82857142857142,87.91665,Good,Good
7.3,6.8,1.2,7.2061005,7.5243945,1.4223847,88.44285714285714,85.24879,Good,Good
7.4,6.8,1.2,7.473302,7.280613,1.3114339,88.94285714285714,88.29529,Good,Good
7.4,6.8,1.2,7.5103965,7.2817187,1.290772,88.94285714285714,88.59999,Good,Good
7.5,7.4,1.2,7.5123987,7.2866025,1.28524,88.58571428571427,88.62225,Good,Good
7.2,7.4,1.3,7.461998,7.443638,1.3687379,86.48571428571428,87.196266,Good,Good
5.1,7.2,1.4,7.338482,7.4352913,1.3994648,76.24285714285713,86.430084,Good,Good
5.3,7.5,1.2,6.5117397,7.52395,1.7490784,77.15714285714286,79.818726,Good,Good
6.0,7.5,1.2,6.643492,7.5759826,1.702672,80.65714285714286,80.53294,Good,Good
7.9,7.5,1.3,7.3634653,7.489964,1.3620005,89.55714285714286,86.54549,Good,Good
7.5,7.6,1.1,7.452426,7.4660707,1.3664771,88.32857142857142,87.06583,Good,Good
7.0,6.7,1.1,7.311989,7.498557,1.360054,87.11428571428571,86.26295,Good,Good
7.1,7.5,1.3,7.376476,7.2929425,1.3470476,85.55714285714286,87.54463,Good,Good
7.1,6.7,1.4,7.2672653,7.47522,1.406893,85.81428571428572,85.858315,Good,Good
7.2,6.7,1.2,7.401781,7.285554,1.3668761,87.51428571428572,87.58385,Good,Good
7.0,6.7,1.1,7.4548073,7.289692,1.312438,87.11428571428571,88.157875,Good,Good
7.2,7.5,1.3,7.3926916,7.310189,1.3200815,86.05714285714286,87.71359,Good,Good
7.1,7.5,1.3,7.329125,7.4639373,1.3946486,85.55714285714286,86.28944,Good,Good
6.1,7.4,1.3,7.289475,7.47083,1.399337,80.98571428571428,86.033516,Good,Good
6.3,7.4,1.2,6.907788,7.500287,1.5353434,82.58571428571427,83.18279,Good,Good
6.2,7.4,1.1,6.9866943,7.5118074,1.4912595,82.68571428571428,83.79246,Good,Good
8.1,7.5,1.2,7.3322167,7.5159307,1.3978019,91.15714285714286,86.06314,Excellent,Good
7.5,7.5,1.2,7.4463596,7.500532,1.3668336,88.15714285714286,86.885666,Good,Good
7.1,6.7,1.1,7.3130636,7.502172,1.3941908,87.61428571428573,86.04801,Good,Good
7.0,7.6,1.1,7.3573995,7.318776,1.3281114,85.82857142857142,87.45215,Good,Good
7.0,6.7,1.2,7.200865,7.529096,1.407129,86.51428571428572,85.294,Good,Good
7.0,6.7,1.1,7.3087726,7.3466716,1.3303741,87.11428571428571,87.07589,Good,Good
7.0,6.7,1.2,7.333484,7.352315,1.3071904,86.51428571428572,87.31436,Good,Good
7.2,7.5,1.2,7.3280773,7.3555827,1.3143909,86.65714285714286,87.23012,Good,Good
7.3,7.6,1.2,7.3302627,7.489457,1.3900354,86.72857142857143,86.21343,Good,Good
5.7,7.2,1.2,7.342003,7.5013647,1.3964047,80.44285714285714,86.18288,Good,Good
6.4,7.3,1.2,6.7184973,7.511301,1.6156032,83.51428571428572,81.70758,Good,Good
6.0,7.6,1.1,6.996775,7.4926496,1.4712865,80.82857142857142,84.0448,Good,Good
10.4,7.78,1.0,10.048147,7.792758,1.0190933,100.0,100.0,Excellent,Excellent
10.4,7.8,1.0,10.048638,7.7829046,1.0143961,100.0,100.0,Excellent,Excellent
10.4,7.81,1.0,10.058299,7.786595,1.0092425,100.0,100.0,Excellent,Excellent
10.3,7.86,1.0,10.069459,7.78767,1.0020434,100.0,100.0,Excellent,Excellent
10.5,7.89,1.0,10.048854,7.8009367,0.99595857,100.0,100.0,Excellent,Excellent
10.4,7.89,1.0,10.102357,7.7991195,0.98808324,100.0,100.0,Excellent,Excellent
10.5,7.85,1.0,10.091574,7.8027215,0.982159,100.0,100.0,Excellent,Excellent
10.4,7.94,1.0,10.12168,7.791051,0.9794209,100.0,100.0,Excellent,Excellent
10.4,7.89,1.0,10.093952,7.8130527,0.97662306,100.0,100.0,Excellent,Excellent
10.4,7.89,1.0,10.095978,7.802724,0.97795737,100.0,100.0,Excellent,Excellent
10.2,7.85,1.0,10.111282,7.802893,0.96841574,100.0,100.0,Excellent,Excellent
10.2,7.89,1.0,10.055571,7.8016095,0.9748845,100.0,100.0,Excellent,Excellent
9.2,7.65,2.4,9.318942,7.622215,1.604852,88.8142857142857,94.298965,Good,Excellent
9.2,7.8,2.6,8.83981,7.6722193,1.8570018,86.97142857142856,90.1761,Good,Excellent
9.0,8.1,2.6,8.834635,7.74955,1.9618647,84.68571428571428,89.18964,Good,Good
8.8,8.1,2.4,8.909384,7.8690004,1.9656307,84.88571428571429,89.02885,Good,Good
9.0,7.9,2.4,8.872406,7.8546424,1.9232726,86.74285714285713,89.159645,Good,Good
9.2,8.0,2.6,8.882107,7.8229127,1.8933508,86.11428571428573,89.52367,Good,Good
9.6,7.6,2.2,9.10389,7.798298,2.0102324,92.22857142857143,90.03678,Excellent,Excellent
9.6,7.66,2.2,9.51611,7.654937,1.8351148,91.97142857142858,93.76299,Excellent,Excellent
9.8,8.2,2.2,9.470785,7.6921167,1.8753042,90.65714285714286,93.13589,Excellent,Excellent
9.8,8.2,2.0,9.458911,7.8431835,1.8607454,91.85714285714286,92.51644,Excellent,Excellent
9.6,8.2,2.0,9.304892,7.9019837,1.84585,90.85714285714286,91.58371,Excellent,Excellent
9.8,8.3,1.8,9.266811,7.897464,1.8605478,92.62857142857143,91.3245,Excellent,Excellent
8.5,7.58,2.4,9.388168,7.403159,2.1198776,85.6142857142857,92.49376,Good,Excellent
8.4,7.58,2.5,9.101538,7.4460225,2.3033013,84.5142857142857,89.77635,Good,Good
9.0,7.55,2.6,8.964181,7.417874,2.3555498,87.04285714285714,88.89671,Good,Good
9.2,7.52,2.3,9.293231,7.3529916,2.2764716,89.97142857142858,91.29451,Good,Excellent
9.8,7.55,2.2,9.424049,7.2973924,2.0497215,93.44285714285715,93.54738,Excellent,Excellent
9.9,7.48,2.0,9.911437,7.2866445,1.8619475,95.44285714285714,97.15703,Excellent,Excellent
10.3,7.5,1.8,9.953488,7.267161,1.7178771,98.55714285714286,98.3152,Excellent,Excellent
10.3,7.62,1.8,10.267372,7.3196945,1.5801587,98.04285714285714,100.0,Excellent,Excellent
10.4,7.5,1.6,10.351522,7.43078,1.5422432,100.0,100.0,Excellent,Excellent
10.4,7.5,1.7,10.332097,7.3826814,1.4603469,99.65714285714286,100.0,Excellent,Excellent
10.6,7.4,1.5,10.35001,7.3818545,1.4977181,100.0,100.0,Excellent,Excellent
10.6,7.5,1.4,10.395075,7.3608866,1.4061434,100.0,100.0,Excellent,Excellent
9.2,7.93,1.2,9.404472,7.7717304,1.1120965,94.81428571428572,97.04237,Excellent,Excellent
9.3,7.76,1.1,9.305711,7.86514,1.1417538,96.64285714285714,95.97029,Excellent,Excellent
9.4,7.95,1.2,9.370596,7.8107367,1.1019927,95.72857142857143,96.76644,Excellent,Excellent
8.9,7.62,1.4,9.414246,7.8588395,1.1133008,93.44285714285714,96.710686,Excellent,Excellent
9.3,7.66,1.4,9.118759,7.795235,1.2794151,95.27142857142857,94.509155,Excellent,Excellent
8.9,7.86,1.5,9.34197,7.7858453,1.2213135,91.81428571428572,96.01406,Excellent,Excellent
9.1,7.88,1.4,9.11716,7.8510866,1.2758651,93.32857142857142,94.2831,Excellent,Excellent
9.3,7.9,1.1,9.217614,7.8552227,1.2341976,96.04285714285714,95.01764,Excellent,Excellent
9.2,7.8,1.3,9.341769,7.846768,1.1329011,94.77142857142857,96.28244,Excellent,Excellent
9.0,7.73,1.4,9.265824,7.8361187,1.2109469,93.47142857142856,95.48008,Excellent,Excellent
9.2,7.71,1.1,9.146406,7.8303366,1.275434,96.35714285714286,94.52084,Excellent,Excellent
9.5,7.79,1.2,9.284611,7.7976007,1.145299,96.91428571428571,96.13298,Excellent,Excellent
8.3,8.47,3.1,7.749247,8.239773,3.1802607,76.60000000000001,74.35136,Good,Good
8.3,8.46,3.4,8.174838,8.210468,2.9793174,74.84285714285714,77.81057,Good,Good
7.4,8.44,3.8,8.065177,8.236637,3.3157463,68.02857142857142,75.13154,Medium,Good
6.9,8.38,4.0,7.4709816,8.266949,3.7060156,64.58571428571429,69.68903,Medium,Medium
7.0,8.37,3.9,7.087273,8.212262,3.8837585,65.72857142857143,66.93841,Medium,Medium
7.3,8.41,3.6,7.116391,8.201895,3.8821025,68.85714285714286,67.13837,Medium,Medium
7.4,8.49,3.6,7.421502,8.238166,3.7135663,69.01428571428572,69.51969,Medium,Medium
7.7,8.59,3.4,7.5847855,8.299179,3.7451537,71.28571428571428,69.8851,Good,Medium
8.0,8.43,3.0,7.95698,8.370914,3.6232655,75.87142857142857,72.16996,Good,Good
8.8,8.4,2.8,8.3338375,8.299728,3.1175818,81.2,77.39343,Good,Good
9.4,8.47,2.7,9.1185665,8.338486,2.931847,84.49999999999999,82.26538,Good,Good
10.6,8.36,2.2,9.514737,8.37344,2.895849,93.97142857142858,84.31242,Excellent,Good
7.8,8.05,2.8,7.3050346,8.010834,3.4073184,77.7,71.74912,Good,Good
7.4,7.94,3.3,8.154935,8.108409,2.968814,73.17142857142858,78.21147,Good,Good
7.4,8.01,3.0,7.430807,7.9835534,3.3846166,74.67142857142858,72.6311,Good,Good
7.0,7.78,3.2,7.571408,8.033257,3.1699874,72.45714285714286,74.408875,Good,Good
7.4,7.92,3.2,6.9333277,7.8881392,3.3852644,73.85714285714286,70.548744,Good,Good
7.1,7.85,3.0,7.4222155,7.9636035,3.318358,73.85714285714286,73.071205,Good,Good
7.5,8.05,2.9,7.1143904,7.918556,3.247445,75.6,72.15061,Good,Good
7.7,8.15,3.0,7.753915,8.062578,3.047798,75.57142857142857,75.92888,Good,Good
7.5,8.08,3.2,7.9826455,8.13578,3.0517988,73.67142857142856,76.73481,Good,Good
8.0,8.15,3.2,7.667576,8.076059,3.220148,75.87142857142857,74.405304,Good,Good
8.2,8.21,3.0,8.211394,8.156986,3.1665504,77.8142857142857,77.09917,Good,Good
8.4,8.16,3.1,8.549618,8.215156,2.986442,78.42857142857143,79.62163,Good,Good
7.8,8.03,3.2,7.0495515,7.9119277,3.5873969,75.38571428571429,69.815125,Good,Medium
7.4,7.89,3.4,7.8803864,8.0327425,3.327171,72.78571428571428,75.01286,Good,Good
7.2,8.03,3.4,7.3380437,7.9258704,3.5180602,71.18571428571428,71.613846,Good,Good
7.0,7.9,3.4,7.1931863,7.981762,3.4704027,70.74285714285713,70.93597,Good,Good
7.2,7.88,3.4,6.8951845,7.901974,3.4990234,71.82857142857142,69.61618,Good,Medium
7.0,7.84,3.4,7.106144,7.903774,3.4976845,71.0,70.671295,Good,Good
7.5,8.03,3.3,6.8820896,7.87212,3.5039144,73.28571428571429,69.64931,Good,Medium
7.8,8.05,3.2,7.5511446,7.9992266,3.3619986,75.3,73.30133,Good,Good
8.0,8.09,3.0,7.872904,8.035363,3.2724216,77.32857142857142,75.292725,Good,Good
8.2,8.05,3.2,8.175925,8.08644,3.1052969,77.3,77.591675,Good,Good
8.0,8.42,3.7,7.385152,8.183917,3.8633792,71.71428571428571,68.671555,Good,Medium
7.8,8.38,3.8,7.7092576,8.226713,3.7699175,70.28571428571428,70.66944,Good,Good
6.8,8.32,4.2,7.555912,8.201517,3.8617578,63.14285714285714,69.459656,Medium,Medium
6.3,8.32,4.3,6.8598547,8.134791,4.0867825,60.042857142857144,64.91519,Medium,Medium
6.6,8.24,4.3,6.638571,8.10578,4.158025,61.885714285714286,63.50565,Medium,Medium
6.8,8.4,4.1,6.6561666,8.071785,4.202696,63.4,63.471294,Medium,Medium
7.0,8.38,3.9,6.9222765,8.188688,4.203562,65.68571428571428,64.29564,Medium,Medium
6.8,8.41,3.7,7.0968504,8.2021675,4.045064,65.75714285714285,66.06172,Medium,Medium
7.2,8.4,3.6,7.0163865,8.203906,3.87921,68.4,66.64708,Medium,Medium
8.3,8.36,3.4,7.386263,8.243904,3.7863207,75.27142857142857,68.88238,Good,Medium
8.6,8.37,3.1,8.64086,8.320352,3.626516,78.52857142857144,75.786545,Good,Good
9.9,8.26,3.0,9.086455,8.347162,3.3210807,86.1,79.73225,Good,Good
7.8,8.37,3.8,7.349804,8.22254,4.0206623,70.32857142857144,67.38559,Good,Medium
7.8,8.36,3.9,7.5565414,8.196659,3.8174248,69.77142857142857,69.749626,Medium,Medium
6.9,8.33,4.2,7.5272365,8.192749,3.9159074,63.599999999999994,69.02895,Medium,Medium
6.4,8.29,4.2,6.9172797,8.143658,4.094864,61.27142857142857,65.11583,Medium,Medium
6.5,8.18,4.4,6.6743727,8.0975,4.097982,61.04285714285713,64.0804,Medium,Medium
6.7,8.38,4.1,6.5687203,8.03453,4.217472,62.98571428571428,63.105072,Medium,Medium
7.0,8.4,3.9,6.8500404,8.166903,4.172761,65.6,64.21262,Medium,Medium
6.7,8.44,3.7,7.1190505,8.210083,4.0685954,65.12857142857143,65.99761,Medium,Medium
7.1,8.41,3.6,6.962776,8.204681,3.8946717,67.85714285714286,66.282936,Medium,Medium
8.2,8.39,3.4,7.2915463,8.234293,3.7887583,74.64285714285714,68.435356,Good,Medium
8.7,8.35,3.1,8.58795,8.335558,3.6241837,79.11428571428573,75.47083,Good,Good
10.0,8.26,2.9,9.189524,8.346924,3.3303022,87.19999999999999,80.19328,Good,Good
8.1,8.44,3.7,7.321122,8.196651,3.898788,72.12857142857142,68.08438,Good,Medium
7.6,8.34,3.9,7.750694,8.215949,3.7819881,68.85714285714285,70.850334,Medium,Good
6.6,8.37,4.3,7.374511,8.165501,3.8971665,61.328571428571436,68.49456,Medium,Medium
6.6,8.26,4.3,6.75571,8.130152,4.1289396,61.8,64.16141,Medium,Medium
6.4,8.23,4.3,6.6722755,8.071338,4.1521916,60.92857142857143,63.85678,Medium,Medium
6.8,8.39,4.0,6.5506063,8.048573,4.1664557,64.04285714285714,63.260418,Medium,Medium
7.0,8.36,3.8,6.9247065,8.178426,4.1197,66.37142857142858,64.854935,Medium,Medium
6.9,8.4,3.8,7.085428,8.181913,3.9570627,65.7,66.61942,Medium,Medium
7.0,8.39,3.7,7.10837,8.2187805,3.9646225,66.84285714285714,66.53078,Medium,Medium
8.0,8.32,3.5,7.2016377,8.223202,3.8639288,73.34285714285714,67.58233,Good,Medium
8.6,8.31,3.2,8.259788,8.276897,3.6804214,78.18571428571428,73.743996,Good,Good
9.8,8.23,3.0,9.014626,8.316839,3.4142432,85.72857142857143,78.94408,Good,Good
7.6,8.31,4.0,7.198806,8.184737,3.9696136,68.38571428571429,67.09891,Medium,Medium
7.8,8.32,4.2,7.35871,8.146278,3.9473655,68.14285714285714,68.19673,Medium,Medium
6.8,8.34,4.2,7.4118547,8.152996,4.127019,63.05714285714285,67.35575,Medium,Medium
6.2,8.29,4.4,6.8354,8.123856,4.110755,59.07142857142857,64.695946,Medium,Medium
6.7,8.25,4.2,6.540701,8.0652075,4.192977,62.942857142857136,62.980465,Medium,Medium
6.9,8.41,4.2,6.7085514,8.067081,4.148621,63.25714285714285,64.07783,Medium,Medium
6.8,8.38,4.0,6.961483,8.189567,4.30159,64.08571428571429,63.899734,Medium,Medium
6.7,8.37,4.1,6.894869,8.166407,4.1113386,63.02857142857143,64.80743,Medium,Medium
7.0,8.35,3.9,6.839698,8.163748,4.176435,65.81428571428572,64.15239,Medium,Medium
8.1,8.36,3.5,7.0676107,8.178133,4.0203724,73.67142857142858,66.16669,Good,Medium
8.3,8.3,3.3,8.381689,8.30266,3.7386022,76.12857142857143,73.894005,Good,Good
9.7,8.21,3.1,8.616692,8.281528,3.5216882,84.71428571428571,76.461075,Good,Good
7.6,8.02,2.5,7.95958,7.9884505,2.8398237,78.62857142857143,78.52274,Good,Good
7.8,8.01,2.6,8.002512,8.003569,2.7069209,79.07142857142858,79.47003,Good,Good
7.8,8.09,2.4,8.125081,8.026617,2.6877325,79.92857142857142,80.09922,Good,Good
8.1,8.14,2.5,8.21144,8.140426,2.5959082,80.61428571428571,80.594215,Good,Good
8.0,8.16,2.5,8.484766,8.193674,2.597215,80.02857142857142,81.7248,Good,Good
8.0,8.16,2.4,8.430016,8.198633,2.5945373,80.62857142857142,81.44586,Good,Good
8.1,8.12,2.4,8.467921,8.208468,2.526114,81.3,82.00378,Good,Good
7.9,8.14,2.5,8.54163,8.204566,2.5001447,79.61428571428571,82.54485,Good,Good
8.3,8.17,2.6,8.362957,8.190695,2.5688434,80.8857142857143,81.298744,Good,Good
8.8,8.23,2.5,8.688067,8.235244,2.5799139,83.72857142857143,82.666954,Good,Good
8.9,8.31,2.5,9.138791,8.292646,2.4815142,83.88571428571429,85.26496,Good,Good
8.9,8.26,2.4,9.197831,8.309334,2.482076,84.69999999999999,85.485275,Good,Good
6.1,7.09,1.8,6.6248407,7.457458,2.1756206,79.31428571428572,78.109955,Good,Good
